OrderID,OrderDate,CustomerID,CustomerName,Region,City,ProductID,ProductName,Category,Quantity,UnitPrice,SalesAmount,Discount,Profit
O02246,2025-07-07,C145,Customer 145,Region 10,City 26,P080,Product 80,Category 5,9,322.73,2904.57,5,402.27
O02247,2025-09-18,C264,Customer 264,Region 2,City 25,P039,Product 39,Category 9,3,489.97,1469.91,20,220.79
O02248,2025-06-12,C036,Customer 36,Region 9,City 7,P081,Product 81,Category 6,7,112.74,789.18,5,163.16
O02249,2025-03-06,C294,Customer 294,Region 9,City 25,P087,Product 87,Category 12,1,230.44,230.44,15,28.84
O02250,2025-04-24,C281,Customer 281,Region 8,City 12,P050,Product 50,Category 5,5,464.52,2322.6,0,168.71
O02251,2025-09-03,C208,Customer 208,Region 9,City 29,P012,Product 12,Category 12,2,453.15,906.3,15,158.61
O02252,2025-11-20,C106,Customer 106,Region 2,City 17,P069,Product 69,Category 9,5,386.3,1931.5,0,334.35
O02253,2025-06-25,C099,Customer 99,Region 8,City 10,P066,Product 66,Category 6,4,79.06,316.24,0,21.11
O02254,2025-05-08,C042,Customer 42,Region 5,City 13,P045,Product 45,Category 15,3,189.29,567.87,10,72.17
O02255,2025-03-24,C048,Customer 48,Region 10,City 19,P027,Product 27,Category 12,1,273.37,273.37,0,66.67
O02256,2025-11-27,C118,Customer 118,Region 4,City 29,P053,Product 53,Category 8,4,434.3,1737.2,5,277.75
O02257,2025-09-06,C189,Customer 189,Region 9,City 10,P045,Product 45,Category 15,3,189.29,567.87,15,155.82
O02258,2025-07-05,C012,Customer 12,Region 1,City 13,P082,Product 82,Category 7,9,387.7,3489.3,15,500.24
O02259,2025-08-01,C267,Customer 267,Region 5,City 28,P088,Product 88,Category 13,7,289.01,2023.07,10,366.17
O02260,2025-01-13,C109,Customer 109,Region 8,City 20,P025,Product 25,Category 10,6,34.77,208.62,10,11.2
O02261,2025-09-24,C218,Customer 218,Region 4,City 9,P036,Product 36,Category 6,10,93.48,934.8,15,234.31
O02262,2025-08-04,C119,Customer 119,Region 1,City 30,P033,Product 33,Category 3,6,392.37,2354.22,20,219.09
O02263,2025-04-06,C258,Customer 258,Region 5,City 19,P039,Product 39,Category 9,3,489.97,1469.91,10,203.39
O02264,2025-09-10,C116,Customer 116,Region 1,City 27,P053,Product 53,Category 8,3,434.3,1302.9,15,356.61
O02265,2025-02-01,C171,Customer 171,Region 3,City 22,P042,Product 42,Category 12,1,416.99,416.99,5,51.27
O02266,2025-05-24,C185,Customer 185,Region 10,City 6,P044,Product 44,Category 14,9,37.1,333.9,15,39.53
O02267,2025-06-05,C085,Customer 85,Region 3,City 26,P047,Product 47,Category 2,1,198.11,198.11,10,25.29
O02268,2025-07-20,C053,Customer 53,Region 8,City 24,P054,Product 54,Category 9,6,12.91,77.46,20,4.83
O02269,2025-10-25,C011,Customer 11,Region 6,City 12,P044,Product 44,Category 14,7,37.1,259.7,20,46.41
O02270,2025-08-25,C104,Customer 104,Region 4,City 15,P092,Product 92,Category 2,7,134.34,940.38,0,187.3
O02271,2025-10-08,C289,Customer 289,Region 6,City 20,P072,Product 72,Category 12,1,27.53,27.53,20,1.52
O02272,2025-01-08,C191,Customer 191,Region 5,City 12,P046,Product 46,Category 1,1,42.09,42.09,0,4.72
O02273,2025-01-25,C239,Customer 239,Region 2,City 30,P027,Product 27,Category 12,2,273.37,546.74,5,138.53
O02274,2025-05-29,C105,Customer 105,Region 7,City 16,P092,Product 92,Category 2,2,134.34,268.68,15,22.43
O02275,2025-01-20,C016,Customer 16,Region 1,City 17,P010,Product 10,Category 10,1,293.01,293.01,15,54.09
O02276,2025-10-24,C181,Customer 181,Region 4,City 2,P071,Product 71,Category 11,2,289.19,578.38,10,41.93
O02277,2025-09-03,C248,Customer 248,Region 6,City 9,P049,Product 49,Category 4,3,491.59,1474.77,0,131.4
O02278,2025-03-02,C194,Customer 194,Region 1,City 15,P014,Product 14,Category 14,9,159.28,1433.52,0,367.21
O02279,2025-04-08,C232,Customer 232,Region 2,City 23,P081,Product 81,Category 6,6,112.74,676.44,20,131.43
O02280,2025-11-21,C040,Customer 40,Region 3,City 11,P033,Product 33,Category 3,10,392.37,3923.7,10,608.42
O02281,2025-12-24,C253,Customer 253,Region 7,City 14,P017,Product 17,Category 2,3,373.36,1120.08,20,310.17
O02282,2025-12-14,C208,Customer 208,Region 9,City 29,P028,Product 28,Category 13,6,186.78,1120.68,15,325.56
O02283,2025-07-05,C141,Customer 141,Region 2,City 22,P066,Product 66,Category 6,5,79.06,395.3,5,66.79
O02284,2025-03-11,C155,Customer 155,Region 3,City 6,P015,Product 15,Category 15,6,366.97,2201.82,10,142.61
O02285,2025-11-19,C028,Customer 28,Region 1,City 29,P016,Product 16,Category 1,4,29.92,119.68,10,12.55
O02286,2025-06-19,C019,Customer 19,Region 1,City 20,P038,Product 38,Category 8,7,30.8,215.6,0,52.32
O02287,2025-11-14,C200,Customer 200,Region 3,City 21,P037,Product 37,Category 7,1,329.5,329.5,20,17.67
O02288,2025-08-04,C099,Customer 99,Region 8,City 10,P010,Product 10,Category 10,8,293.01,2344.08,20,239.1
O02289,2025-07-15,C183,Customer 183,Region 1,City 4,P027,Product 27,Category 12,5,273.37,1366.85,10,158.73
O02290,2025-04-30,C073,Customer 73,Region 7,City 14,P072,Product 72,Category 12,2,27.53,55.06,5,8.45
O02291,2025-07-01,C263,Customer 263,Region 2,City 24,P037,Product 37,Category 7,6,329.5,1977.0,5,101.47
O02292,2025-03-02,C160,Customer 160,Region 7,City 11,P006,Product 6,Category 6,3,65.37,196.11,0,57.46
O02293,2025-11-29,C122,Customer 122,Region 3,City 3,P064,Product 64,Category 4,3,445.94,1337.82,10,170.86
O02294,2025-05-13,C189,Customer 189,Region 9,City 10,P039,Product 39,Category 9,10,489.97,4899.7,20,1417.71
O02295,2025-05-24,C271,Customer 271,Region 2,City 2,P017,Product 17,Category 2,3,373.36,1120.08,0,282.04
O02296,2025-05-19,C106,Customer 106,Region 2,City 17,P078,Product 78,Category 3,7,382.56,2677.92,5,738.83
O02297,2025-07-11,C230,Customer 230,Region 1,City 21,P035,Product 35,Category 5,9,149.03,1341.27,5,190.73
O02298,2025-03-10,C218,Customer 218,Region 4,City 9,P026,Product 26,Category 11,5,474.87,2374.35,20,335.9
O02299,2025-10-09,C237,Customer 237,Region 1,City 28,P023,Product 23,Category 8,7,444.27,3109.89,0,821.61
O02300,2025-11-26,C157,Customer 157,Region 2,City 8,P010,Product 10,Category 10,10,293.01,2930.1,20,793.87
O02301,2025-09-29,C071,Customer 71,Region 3,City 12,P068,Product 68,Category 8,3,366.31,1098.93,15,251.13
O02302,2025-01-09,C184,Customer 184,Region 1,City 5,P073,Product 73,Category 13,4,98.73,394.92,20,43.97
O02303,2025-07-17,C185,Customer 185,Region 10,City 6,P073,Product 73,Category 13,9,98.73,888.57,0,148.84
O02304,2025-08-30,C042,Customer 42,Region 5,City 13,P097,Product 97,Category 7,6,226.37,1358.22,15,187.73
O02305,2025-10-08,C280,Customer 280,Region 4,City 11,P066,Product 66,Category 6,10,79.06,790.6,15,68.77
O02306,2025-01-20,C162,Customer 162,Region 7,City 13,P077,Product 77,Category 2,7,475.01,3325.07,0,667.0
O02307,2025-12-29,C125,Customer 125,Region 6,City 6,P032,Product 32,Category 2,10,246.16,2461.6,15,453.68
O02308,2025-11-01,C158,Customer 158,Region 9,City 9,P040,Product 40,Category 10,2,456.29,912.58,10,256.72
O02309,2025-05-03,C102,Customer 102,Region 7,City 13,P018,Product 18,Category 3,6,218.78,1312.68,15,190.14
O02310,2025-09-14,C283,Customer 283,Region 10,City 14,P007,Product 7,Category 7,3,451.77,1355.31,15,200.13
O02311,2025-01-17,C300,Customer 300,Region 5,City 1,P058,Product 58,Category 13,1,201.63,201.63,20,15.48
O02312,2025-02-05,C184,Customer 184,Region 1,City 5,P057,Product 57,Category 12,4,310.13,1240.52,0,63.91
O02313,2025-05-10,C156,Customer 156,Region 2,City 7,P082,Product 82,Category 7,2,387.7,775.4,5,61.43
O02314,2025-03-23,C032,Customer 32,Region 4,City 3,P072,Product 72,Category 12,4,27.53,110.12,0,31.75
O02315,2025-06-20,C283,Customer 283,Region 10,City 14,P091,Product 91,Category 1,6,338.65,2031.9,5,239.42
O02316,2025-03-16,C199,Customer 199,Region 8,City 20,P025,Product 25,Category 10,4,34.77,139.08,20,28.67
O02317,2025-03-05,C146,Customer 146,Region 7,City 27,P053,Product 53,Category 8,2,434.3,868.6,10,73.31
O02318,2025-04-28,C084,Customer 84,Region 9,City 25,P083,Product 83,Category 8,4,465.48,1861.92,20,499.05
O02319,2025-11-09,C019,Customer 19,Region 1,City 20,P017,Product 17,Category 2,4,373.36,1493.44,0,239.4
O02320,2025-02-16,C201,Customer 201,Region 4,City 22,P016,Product 16,Category 1,3,29.92,89.76,15,25.7
O02321,2025-08-04,C010,Customer 10,Region 6,City 11,P091,Product 91,Category 1,4,338.65,1354.6,20,116.25
O02322,2025-03-23,C213,Customer 213,Region 2,City 4,P061,Product 61,Category 1,5,126.53,632.65,10,120.79
O02323,2025-07-12,C173,Customer 173,Region 4,City 24,P006,Product 6,Category 6,8,65.37,522.96,0,116.95
O02324,2025-07-24,C232,Customer 232,Region 2,City 23,P006,Product 6,Category 6,7,65.37,457.59,0,54.24
O02325,2025-04-10,C219,Customer 219,Region 1,City 10,P023,Product 23,Category 8,9,444.27,3998.43,15,817.81
O02326,2025-01-19,C290,Customer 290,Region 2,City 21,P092,Product 92,Category 2,8,134.34,1074.72,10,155.0
O02327,2025-10-23,C140,Customer 140,Region 2,City 21,P017,Product 17,Category 2,1,373.36,373.36,20,105.08
O02328,2025-04-16,C131,Customer 131,Region 7,City 12,P077,Product 77,Category 2,8,475.01,3800.08,20,662.74
O02329,2025-09-29,C296,Customer 296,Region 2,City 27,P078,Product 78,Category 3,8,382.56,3060.48,15,663.47
O02330,2025-05-21,C162,Customer 162,Region 7,City 13,P060,Product 60,Category 15,2,197.8,395.6,10,22.62
O02331,2025-02-24,C163,Customer 163,Region 5,City 14,P093,Product 93,Category 3,2,53.85,107.7,0,32.21
O02332,2025-05-21,C260,Customer 260,Region 3,City 21,P077,Product 77,Category 2,10,475.01,4750.1,0,637.11
O02333,2025-03-29,C243,Customer 243,Region 10,City 4,P073,Product 73,Category 13,3,98.73,296.19,20,74.43
O02334,2025-02-25,C229,Customer 229,Region 2,City 20,P022,Product 22,Category 7,9,474.2,4267.8,5,836.52
O02335,2025-06-13,C160,Customer 160,Region 7,City 11,P059,Product 59,Category 14,9,348.66,3137.94,0,822.5
O02336,2025-12-29,C224,Customer 224,Region 6,City 15,P054,Product 54,Category 9,10,12.91,129.1,20,26.86
O02337,2025-06-09,C144,Customer 144,Region 4,City 25,P058,Product 58,Category 13,4,201.63,806.52,20,210.41
O02338,2025-12-08,C143,Customer 143,Region 8,City 24,P089,Product 89,Category 14,5,220.92,1104.6,10,210.69
O02339,2025-10-26,C291,Customer 291,Region 4,City 22,P051,Product 51,Category 6,3,16.21,48.63,0,12.41
O02340,2025-12-05,C174,Customer 174,Region 10,City 25,P064,Product 64,Category 4,6,445.94,2675.64,15,238.38
O02341,2025-08-24,C110,Customer 110,Region 3,City 21,P052,Product 52,Category 7,8,409.71,3277.68,10,381.52
O02342,2025-11-02,C131,Customer 131,Region 7,City 12,P006,Product 6,Category 6,3,65.37,196.11,10,54.57
O02343,2025-07-03,C060,Customer 60,Region 4,City 1,P040,Product 40,Category 10,2,456.29,912.58,20,104.56
O02344,2025-05-18,C267,Customer 267,Region 5,City 28,P077,Product 77,Category 2,4,475.01,1900.04,5,241.19
O02345,2025-09-01,C173,Customer 173,Region 4,City 24,P076,Product 76,Category 1,2,21.06,42.12,15,8.52
O02346,2025-04-20,C027,Customer 27,Region 5,City 28,P081,Product 81,Category 6,3,112.74,338.22,0,59.47
O02347,2025-02-08,C233,Customer 233,Region 2,City 24,P004,Product 4,Category 4,6,446.21,2677.26,5,624.11
O02348,2025-10-25,C146,Customer 146,Region 7,City 27,P090,Product 90,Category 15,10,299.19,2991.9,5,210.45
O02349,2025-09-01,C062,Customer 62,Region 8,City 3,P049,Product 49,Category 4,10,491.59,4915.9,5,582.04
O02350,2025-04-09,C247,Customer 247,Region 6,City 8,P083,Product 83,Category 8,4,465.48,1861.92,5,278.9
O02351,2025-05-06,C144,Customer 144,Region 4,City 25,P076,Product 76,Category 1,9,21.06,189.54,20,54.57
O02352,2025-07-18,C018,Customer 18,Region 9,City 19,P012,Product 12,Category 12,6,453.15,2718.9,15,711.07
O02353,2025-02-24,C070,Customer 70,Region 2,City 11,P014,Product 14,Category 14,9,159.28,1433.52,15,188.41
O02354,2025-06-06,C175,Customer 175,Region 4,City 26,P055,Product 55,Category 10,3,215.67,647.01,15,123.15
O02355,2025-04-22,C111,Customer 111,Region 7,City 22,P018,Product 18,Category 3,2,218.78,437.56,20,57.19
O02356,2025-09-25,C084,Customer 84,Region 9,City 25,P091,Product 91,Category 1,9,338.65,3047.85,0,260.97
O02357,2025-07-20,C082,Customer 82,Region 6,City 23,P015,Product 15,Category 15,7,366.97,2568.79,20,695.41
O02358,2025-05-15,C138,Customer 138,Region 2,City 19,P041,Product 41,Category 11,6,267.12,1602.72,5,365.7
O02359,2025-10-16,C055,Customer 55,Region 4,City 26,P064,Product 64,Category 4,2,445.94,891.88,5,92.15
O02360,2025-07-25,C291,Customer 291,Region 4,City 22,P056,Product 56,Category 11,9,261.99,2357.91,20,592.7
O02361,2025-12-25,C245,Customer 245,Region 3,City 6,P097,Product 97,Category 7,2,226.37,452.74,5,46.18
O02362,2025-04-17,C234,Customer 234,Region 8,City 25,P071,Product 71,Category 11,8,289.19,2313.52,15,472.13
O02363,2025-08-16,C171,Customer 171,Region 3,City 22,P066,Product 66,Category 6,4,79.06,316.24,10,17.67
O02364,2025-02-10,C160,Customer 160,Region 7,City 11,P075,Product 75,Category 15,6,418.32,2509.92,10,195.04
O02365,2025-10-06,C284,Customer 284,Region 8,City 15,P068,Product 68,Category 8,1,366.31,366.31,0,105.18
O02366,2025-04-10,C065,Customer 65,Region 3,City 6,P018,Product 18,Category 3,2,218.78,437.56,15,36.73
O02367,2025-02-06,C273,Customer 273,Region 8,City 4,P064,Product 64,Category 4,7,445.94,3121.58,0,212.27
O02368,2025-01-19,C187,Customer 187,Region 3,City 8,P072,Product 72,Category 12,6,27.53,165.18,10,10.86
O02369,2025-12-31,C264,Customer 264,Region 2,City 25,P018,Product 18,Category 3,4,218.78,875.12,10,210.56
O02370,2025-12-14,C120,Customer 120,Region 8,City 1,P013,Product 13,Category 13,2,47.04,94.08,20,6.67
O02371,2025-08-03,C007,Customer 7,Region 10,City 8,P021,Product 21,Category 6,4,126.09,504.36,15,101.36
O02372,2025-07-07,C137,Customer 137,Region 10,City 18,P095,Product 95,Category 5,9,177.16,1594.44,10,456.26
O02373,2025-04-01,C161,Customer 161,Region 10,City 12,P065,Product 65,Category 5,7,194.4,1360.8,5,282.38
O02374,2025-06-25,C268,Customer 268,Region 8,City 29,P056,Product 56,Category 11,10,261.99,2619.9,0,511.71
O02375,2025-06-29,C246,Customer 246,Region 10,City 7,P084,Product 84,Category 9,9,410.58,3695.22,20,202.69
O02376,2025-07-04,C236,Customer 236,Region 10,City 27,P071,Product 71,Category 11,7,289.19,2024.33,15,519.31
O02377,2025-01-23,C136,Customer 136,Region 5,City 17,P043,Product 43,Category 13,9,374.4,3369.6,5,246.17
O02378,2025-02-17,C279,Customer 279,Region 9,City 10,P045,Product 45,Category 15,2,189.29,378.58,0,55.06
O02379,2025-09-01,C001,Customer 1,Region 10,City 2,P076,Product 76,Category 1,4,21.06,84.24,0,18.28
O02380,2025-02-05,C203,Customer 203,Region 9,City 24,P053,Product 53,Category 8,9,434.3,3908.7,15,1094.29
O02381,2025-09-23,C248,Customer 248,Region 6,City 9,P099,Product 99,Category 9,8,154.71,1237.68,5,143.08
O02382,2025-05-12,C174,Customer 174,Region 10,City 25,P063,Product 63,Category 3,10,307.88,3078.8,5,800.35
O02383,2025-08-26,C055,Customer 55,Region 4,City 26,P051,Product 51,Category 6,1,16.21,16.21,15,1.48
O02384,2025-05-02,C076,Customer 76,Region 6,City 17,P095,Product 95,Category 5,9,177.16,1594.44,20,459.22
O02385,2025-02-04,C111,Customer 111,Region 7,City 22,P039,Product 39,Category 9,6,489.97,2939.82,20,696.55
O02386,2025-03-20,C261,Customer 261,Region 5,City 22,P049,Product 49,Category 4,8,491.59,3932.72,5,542.48
O02387,2025-03-04,C096,Customer 96,Region 4,City 7,P067,Product 67,Category 7,1,245.24,245.24,10,15.99
O02388,2025-10-16,C152,Customer 152,Region 4,City 3,P075,Product 75,Category 15,6,418.32,2509.92,20,404.12
O02389,2025-12-05,C272,Customer 272,Region 5,City 3,P098,Product 98,Category 8,2,335.46,670.92,0,46.3
O02390,2025-09-05,C066,Customer 66,Region 5,City 7,P058,Product 58,Category 13,4,201.63,806.52,10,225.72
O02391,2025-06-24,C201,Customer 201,Region 4,City 22,P016,Product 16,Category 1,7,29.92,209.44,15,35.06
O02392,2025-05-08,C075,Customer 75,Region 3,City 16,P072,Product 72,Category 12,6,27.53,165.18,5,19.53
O02393,2025-10-24,C269,Customer 269,Region 6,City 30,P075,Product 75,Category 15,8,418.32,3346.56,20,364.35
O02394,2025-01-15,C014,Customer 14,Region 7,City 15,P032,Product 32,Category 2,9,246.16,2215.44,20,562.8
O02395,2025-04-26,C205,Customer 205,Region 6,City 26,P080,Product 80,Category 5,8,322.73,2581.84,0,625.65
O02396,2025-06-04,C280,Customer 280,Region 4,City 11,P053,Product 53,Category 8,2,434.3,868.6,10,89.63
O02397,2025-04-30,C207,Customer 207,Region 2,City 28,P089,Product 89,Category 14,4,220.92,883.68,5,258.7
O02398,2025-12-18,C101,Customer 101,Region 7,City 12,P088,Product 88,Category 13,3,289.01,867.03,20,81.05
O02399,2025-08-14,C136,Customer 136,Region 5,City 17,P028,Product 28,Category 13,4,186.78,747.12,0,98.3
O02400,2025-04-09,C256,Customer 256,Region 10,City 17,P012,Product 12,Category 12,8,453.15,3625.2,15,182.78
O02401,2025-06-28,C149,Customer 149,Region 9,City 30,P033,Product 33,Category 3,10,392.37,3923.7,10,1113.4
O02402,2025-01-14,C207,Customer 207,Region 2,City 28,P081,Product 81,Category 6,4,112.74,450.96,5,55.81
O02403,2025-08-09,C183,Customer 183,Region 1,City 4,P002,Product 2,Category 2,3,181.44,544.32,5,149.15
O02404,2025-09-28,C100,Customer 100,Region 1,City 11,P019,Product 19,Category 4,1,20.62,20.62,20,4.29
O02405,2025-07-29,C078,Customer 78,Region 8,City 19,P067,Product 67,Category 7,7,245.24,1716.68,15,395.98
O02406,2025-12-02,C038,Customer 38,Region 4,City 9,P069,Product 69,Category 9,1,386.3,386.3,5,96.64
O02407,2025-03-31,C235,Customer 235,Region 4,City 26,P082,Product 82,Category 7,8,387.7,3101.6,0,235.07
O02408,2025-06-24,C076,Customer 76,Region 6,City 17,P049,Product 49,Category 4,7,491.59,3441.13,5,392.37
O02409,2025-11-20,C128,Customer 128,Region 2,City 9,P075,Product 75,Category 15,3,418.32,1254.96,20,182.41
O02410,2025-10-16,C117,Customer 117,Region 10,City 28,P042,Product 42,Category 12,4,416.99,1667.96,5,195.38
O02411,2025-03-26,C118,Customer 118,Region 4,City 29,P029,Product 29,Category 14,8,260.21,2081.68,0,328.29
O02412,2025-03-04,C024,Customer 24,Region 2,City 25,P039,Product 39,Category 9,3,489.97,1469.91,5,345.1
O02413,2025-12-31,C111,Customer 111,Region 7,City 22,P073,Product 73,Category 13,9,98.73,888.57,0,174.3
O02414,2025-04-24,C044,Customer 44,Region 2,City 15,P049,Product 49,Category 4,7,491.59,3441.13,10,734.01
O02415,2025-09-11,C080,Customer 80,Region 8,City 21,P049,Product 49,Category 4,5,491.59,2457.95,15,178.58
O02416,2025-01-13,C172,Customer 172,Region 1,City 23,P088,Product 88,Category 13,8,289.01,2312.08,5,122.17
O02417,2025-11-04,C226,Customer 226,Region 4,City 17,P087,Product 87,Category 12,9,230.44,2073.96,15,243.04
O02418,2025-04-21,C177,Customer 177,Region 8,City 28,P061,Product 61,Category 1,3,126.53,379.59,10,107.75
O02419,2025-02-02,C151,Customer 151,Region 10,City 2,P042,Product 42,Category 12,9,416.99,3752.91,0,661.37
O02420,2025-12-06,C201,Customer 201,Region 4,City 22,P028,Product 28,Category 13,10,186.78,1867.8,15,516.69
O02421,2025-08-13,C019,Customer 19,Region 1,City 20,P074,Product 74,Category 14,4,291.07,1164.28,0,299.3
O02422,2025-07-19,C049,Customer 49,Region 2,City 20,P094,Product 94,Category 4,1,65.36,65.36,5,19.22
O02423,2025-11-10,C179,Customer 179,Region 5,City 30,P077,Product 77,Category 2,10,475.01,4750.1,5,688.47
O02424,2025-09-24,C132,Customer 132,Region 2,City 13,P035,Product 35,Category 5,3,149.03,447.09,5,54.53
O02425,2025-10-01,C247,Customer 247,Region 6,City 8,P094,Product 94,Category 4,1,65.36,65.36,0,11.53
O02426,2025-06-20,C181,Customer 181,Region 4,City 2,P063,Product 63,Category 3,5,307.88,1539.4,20,416.58
O02427,2025-03-17,C091,Customer 91,Region 8,City 2,P035,Product 35,Category 5,8,149.03,1192.24,10,273.77
O02428,2025-01-24,C105,Customer 105,Region 7,City 16,P021,Product 21,Category 6,8,126.09,1008.72,10,142.62
O02429,2025-05-22,C247,Customer 247,Region 6,City 8,P010,Product 10,Category 10,9,293.01,2637.09,15,164.51
O02430,2025-12-24,C250,Customer 250,Region 5,City 11,P013,Product 13,Category 13,10,47.04,470.4,0,38.79
O02431,2025-03-05,C146,Customer 146,Region 7,City 27,P046,Product 46,Category 1,2,42.09,84.18,0,23.96
O02432,2025-10-23,C264,Customer 264,Region 2,City 25,P026,Product 26,Category 11,10,474.87,4748.7,0,720.2
O02433,2025-12-04,C207,Customer 207,Region 2,City 28,P090,Product 90,Category 15,5,299.19,1495.95,10,193.7
O02434,2025-05-26,C177,Customer 177,Region 8,City 28,P064,Product 64,Category 4,2,445.94,891.88,15,104.51
O02435,2025-11-03,C062,Customer 62,Region 8,City 3,P043,Product 43,Category 13,3,374.4,1123.2,20,187.36
O02436,2025-07-03,C119,Customer 119,Region 1,City 30,P075,Product 75,Category 15,7,418.32,2928.24,20,499.72
O02437,2025-05-29,C211,Customer 211,Region 9,City 2,P005,Product 5,Category 5,1,86.73,86.73,0,20.78
