OrderID,CustomerID,ProductID,OrderDate,Quantity,SalesAmount,Discount,Profit
O02884,C281,P053,2025-09-30,6,2605.8,10,584.13
O02885,C257,P055,2025-04-13,10,2156.7,5,526.29
O02886,C021,P075,2025-05-19,1,418.32,0,70.09
O02887,C177,P028,2025-08-04,6,1120.68,0,114.58
O02888,C147,P019,2025-08-10,9,185.58,0,26.51
O02889,C090,P071,2025-07-27,1,289.19,0,28.72
O02890,C264,P058,2025-10-12,5,1008.15,10,153.4
O02891,C237,P013,2025-05-20,3,141.12,5,37.55
O02892,C027,P027,2025-06-18,1,273.37,10,40.67
O02893,C121,P055,2025-10-29,7,1509.69,0,127.19
O02894,C210,P005,2025-07-08,8,693.84,0,135.25
O02895,C106,P067,2025-06-07,7,1716.68,5,435.44
O02896,C119,P047,2025-05-25,4,792.44,5,123.39
O02897,C149,P018,2025-06-30,9,1969.02,10,146.96
O02898,C153,P001,2025-10-30,2,509.5,15,141.04
O02899,C250,P074,2025-12-23,10,2910.7,15,512.45
O02900,C097,P046,2025-09-22,8,336.72,10,91.37
O02901,C044,P081,2025-11-20,3,338.22,15,46.66
O02902,C084,P030,2025-06-17,7,1577.73,20,296.59
O02903,C242,P085,2025-10-11,2,912.22,20,160.55
O02904,C280,P052,2025-11-17,1,409.71,5,69.58
O02905,C288,P075,2025-12-21,7,2928.24,10,667.43
O02906,C025,P039,2025-05-19,6,2939.82,20,874.04
O02907,C139,P027,2025-09-27,6,1640.22,10,122.81
O02908,C257,P011,2025-03-06,6,290.1,20,50.22
O02909,C048,P035,2025-08-10,1,149.03,0,37.23
O02910,C070,P008,2025-10-28,10,2523.2,0,292.15
O02911,C227,P049,2025-05-02,5,2457.95,20,359.3
O02912,C157,P001,2025-12-18,2,509.5,0,69.62
O02913,C296,P011,2025-06-08,8,386.8,0,99.71
O02914,C194,P047,2025-05-31,10,1981.1,10,115.25
O02915,C203,P012,2025-03-30,2,906.3,5,204.89
O02916,C236,P065,2025-11-19,6,1166.4,5,242.03
O02917,C225,P041,2025-11-26,9,2404.08,10,152.15
O02918,C155,P002,2025-11-15,3,544.32,5,91.74
O02919,C133,P071,2025-04-21,8,2313.52,5,345.54
O02920,C160,P077,2025-05-18,3,1425.03,15,72.32
O02921,C106,P030,2025-12-05,6,1352.34,15,154.85
O02922,C251,P039,2025-08-14,2,979.94,0,174.16
O02923,C220,P092,2025-02-11,5,671.7,10,168.78
O02924,C228,P024,2025-12-28,10,730.5,5,124.23
O02925,C168,P019,2025-09-17,4,82.48,15,15.61
O02926,C111,P063,2025-11-18,6,1847.28,0,400.94
O02927,C274,P054,2025-12-07,1,12.91,15,1.94
O02928,C088,P057,2025-10-03,2,620.26,20,136.79
O02929,C163,P006,2025-11-24,2,130.74,15,17.36
O02930,C184,P009,2025-11-17,2,308.7,15,67.75
O02931,C274,P018,2025-02-01,6,1312.68,20,378.2
O02932,C013,P016,2025-01-20,6,179.52,15,25.33
O02933,C093,P066,2025-11-05,1,79.06,0,13.15
O02934,C020,P075,2025-10-04,3,1254.96,20,200.22
O02935,C135,P080,2025-09-06,1,322.73,5,19.67
O02936,C104,P096,2025-07-22,8,3501.44,0,661.27
O02937,C111,P004,2025-10-28,9,4015.89,15,468.82
O02938,C263,P098,2025-08-01,2,670.92,0,122.91
O02939,C165,P061,2025-05-24,9,1138.77,5,281.31
O02940,C062,P089,2025-02-02,8,1767.36,10,164.07
O02941,C019,P072,2025-09-14,3,82.59,5,5.17
O02942,C147,P061,2025-01-10,6,759.18,0,180.1
O02943,C085,P009,2025-01-01,10,1543.5,15,439.7
O02944,C226,P062,2025-02-10,4,670.8,5,179.55
O02945,C065,P072,2025-03-07,3,82.59,20,16.9
O02946,C019,P017,2025-09-09,4,1493.44,5,220.52
O02947,C291,P042,2025-10-19,3,1250.97,20,104.85
O02948,C021,P085,2025-02-13,3,1368.33,0,269.5
O02949,C039,P031,2025-03-23,8,559.2,15,121.43
O02950,C090,P011,2025-07-02,9,435.15,20,90.14
O02951,C204,P053,2025-07-02,6,2605.8,15,634.93
O02952,C175,P090,2025-08-28,5,1495.95,15,315.14
O02953,C220,P075,2025-12-16,6,2509.92,15,617.98
O02954,C121,P091,2025-09-10,9,3047.85,10,618.12
O02955,C250,P094,2025-02-24,10,653.6,15,62.71
O02956,C108,P094,2025-08-10,10,653.6,10,144.56
O02957,C073,P034,2025-09-22,8,3114.72,0,504.47
O02958,C194,P009,2025-12-29,9,1389.15,20,249.26
O02959,C247,P032,2025-01-07,2,492.32,0,111.09
O02960,C077,P086,2025-12-17,7,2603.65,10,737.49
O02961,C176,P061,2025-11-22,10,1265.3,20,186.64
O02962,C294,P015,2025-07-07,3,1100.91,0,226.96
O02963,C177,P038,2025-01-13,8,246.4,20,16.8
O02964,C090,P030,2025-03-11,8,1803.12,20,306.98
O02965,C187,P063,2025-11-14,3,923.64,10,195.6
O02966,C071,P094,2025-06-25,3,196.08,15,35.66
O02967,C043,P055,2025-04-16,7,1509.69,15,438.86
O02968,C241,P070,2025-07-04,9,2079.09,5,360.65
O02969,C261,P031,2025-08-18,9,629.1,0,100.72
O02970,C132,P007,2025-04-19,7,3162.39,20,354.87
O02971,C098,P019,2025-04-30,5,103.1,15,9.53
O02972,C187,P063,2025-11-23,3,923.64,0,253.97
O02973,C020,P085,2025-11-17,8,3648.88,0,962.75
O02974,C127,P007,2025-08-06,6,2710.62,20,234.07
O02975,C232,P010,2025-10-18,3,879.03,0,162.24
O02976,C247,P073,2025-03-13,2,197.46,15,55.28
O02977,C158,P094,2025-05-20,4,261.44,10,71.8
O02978,C274,P089,2025-07-26,9,1988.28,10,200.56
O02979,C268,P078,2025-07-28,8,3060.48,10,668.14
O02980,C106,P057,2025-07-08,2,620.26,10,184.95
O02981,C094,P084,2025-08-14,6,2463.48,5,466.45
O02982,C215,P006,2025-11-26,1,65.37,0,4.96
O02983,C291,P035,2025-01-28,10,1490.3,15,327.24
O02984,C090,P003,2025-04-04,5,2181.1,15,449.76
O02985,C245,P034,2025-12-01,3,1168.02,10,154.71
O02986,C216,P050,2025-03-13,10,4645.2,15,587.57
O02987,C092,P059,2025-06-09,9,3137.94,15,386.26
O02988,C170,P084,2025-12-24,4,1642.32,15,300.99
O02989,C093,P051,2025-06-21,9,145.89,10,41.16
O02990,C197,P057,2025-02-02,6,1860.78,5,288.91
O02991,C137,P006,2025-02-11,6,392.22,5,40.21
O02992,C181,P010,2025-11-27,10,2930.1,20,755.16
O02993,C097,P075,2025-07-26,1,418.32,0,40.55
O02994,C025,P057,2025-01-05,2,620.26,10,115.36
O02995,C205,P023,2025-06-15,9,3998.43,10,1072.05
O02996,C003,P060,2025-11-14,2,395.6,5,109.81
O02997,C025,P046,2025-06-28,10,420.9,20,123.81
O02998,C152,P074,2025-05-24,8,2328.56,20,385.84
O02999,C078,P092,2025-04-13,1,134.34,15,27.96
O03000,C092,P042,2025-11-23,6,2501.94,15,504.67
O03001,C186,P019,2025-05-05,7,144.34,15,28.26
O03002,C284,P047,2025-04-14,10,1981.1,5,414.98
O03003,C286,P079,2025-06-03,1,47.04,5,6.87
O03004,C245,P082,2025-10-08,9,3489.3,15,365.63
O03005,C239,P018,2025-04-04,5,1093.9,20,197.86
O03006,C060,P050,2025-08-12,10,4645.2,15,1345.84
O03007,C117,P093,2025-04-24,3,161.55,5,44.96
O03008,C077,P024,2025-05-02,2,146.1,10,24.38
O03009,C079,P047,2025-12-20,8,1584.88,0,246.62
O03010,C094,P016,2025-02-14,3,89.76,0,22.96
O03011,C022,P051,2025-02-21,6,97.26,10,17.14
O03012,C111,P007,2025-10-21,4,1807.08,20,326.24
O03013,C181,P070,2025-09-22,10,2310.1,20,140.21
O03014,C044,P084,2025-01-11,1,410.58,20,56.42
O03015,C290,P059,2025-02-25,6,2091.96,0,105.1
O03016,C257,P004,2025-02-19,2,892.42,20,186.32
O03017,C070,P056,2025-09-28,1,261.99,15,75.08
O03018,C165,P055,2025-12-12,6,1294.02,0,107.26
O03019,C080,P068,2025-06-27,5,1831.55,10,247.35
O03020,C285,P097,2025-10-12,7,1584.59,10,187.32
O03021,C144,P026,2025-08-21,8,3798.96,15,672.73
O03022,C041,P086,2025-10-14,9,3347.55,0,314.23
O03023,C209,P003,2025-05-17,5,2181.1,5,372.52
O03024,C010,P041,2025-10-29,6,1602.72,15,254.64
O03025,C038,P006,2025-06-23,3,196.11,20,40.34
O03026,C096,P023,2025-10-21,3,1332.81,10,366.68
O03027,C099,P023,2025-06-21,3,1332.81,0,333.87
O03028,C008,P040,2025-09-15,7,3194.03,10,379.7
O03029,C277,P001,2025-06-28,3,764.25,10,155.53
O03030,C085,P059,2025-04-26,8,2789.28,20,243.32
O03031,C129,P027,2025-05-04,6,1640.22,10,325.25
O03032,C113,P075,2025-11-13,3,1254.96,10,367.76
O03033,C173,P055,2025-07-09,3,647.01,15,160.01
O03034,C123,P058,2025-06-20,4,806.52,10,222.32
O03035,C002,P071,2025-07-21,3,867.57,20,185.29
O03036,C037,P022,2025-03-10,2,948.4,20,140.28
O03037,C055,P080,2025-03-24,2,645.46,0,86.63
O03038,C124,P068,2025-08-25,7,2564.17,15,370.73
O03039,C228,P061,2025-11-03,5,632.65,5,49.53
O03040,C120,P088,2025-07-28,1,289.01,5,82.22
O03041,C297,P013,2025-11-28,3,141.12,0,19.08
O03042,C213,P085,2025-03-06,3,1368.33,0,348.67
O03043,C195,P060,2025-01-28,9,1780.2,10,392.0
O03044,C175,P096,2025-07-11,2,875.36,10,187.14
O03045,C162,P046,2025-11-01,8,336.72,5,99.9
O03046,C058,P095,2025-07-29,2,354.32,0,98.24
O03047,C199,P070,2025-10-17,5,1155.05,15,256.16
O03048,C087,P012,2025-09-27,6,2718.9,15,419.49
O03049,C175,P043,2025-03-21,3,1123.2,20,198.98
O03050,C238,P014,2025-05-22,9,1433.52,5,305.16
O03051,C052,P036,2025-04-22,1,93.48,5,10.68
O03052,C085,P078,2025-08-11,8,3060.48,20,501.22
O03053,C186,P029,2025-10-14,5,1301.05,10,217.12
O03054,C289,P001,2025-02-27,10,2547.5,15,261.34
O03055,C281,P014,2025-10-01,8,1274.24,15,281.34
O03056,C216,P035,2025-12-05,8,1192.24,5,178.02
O03057,C135,P026,2025-05-21,9,4273.83,15,257.92
O03058,C264,P031,2025-12-04,9,629.1,0,66.41
O03059,C255,P044,2025-09-04,9,333.9,0,77.33
O03060,C030,P057,2025-02-11,6,1860.78,5,449.09
O03061,C003,P030,2025-09-20,7,1577.73,10,450.1
O03062,C297,P033,2025-05-18,5,1961.85,10,563.28
O03063,C035,P057,2025-10-07,6,1860.78,10,205.17
O03064,C197,P072,2025-04-27,5,137.65,15,15.5
O03065,C281,P022,2025-04-25,5,2371.0,0,641.3
O03066,C160,P039,2025-12-20,9,4409.73,0,421.04
O03067,C063,P060,2025-08-02,8,1582.4,20,87.17
O03068,C287,P018,2025-02-13,8,1750.24,20,128.96
O03069,C237,P094,2025-01-21,1,65.36,15,6.2
O03070,C145,P054,2025-05-30,4,51.64,15,14.34
O03071,C106,P066,2025-01-07,4,316.24,15,81.64
O03072,C226,P053,2025-11-22,6,2605.8,20,383.25
O03073,C126,P080,2025-07-13,6,1936.38,10,444.62
O03074,C289,P020,2025-06-29,5,1306.4,5,239.83
O03075,C217,P087,2025-11-05,3,691.32,20,75.42
O03076,C055,P083,2025-12-07,10,4654.8,0,463.91
O03077,C039,P035,2025-07-15,6,894.18,0,89.1
O03078,C256,P071,2025-08-09,9,2602.71,15,178.32
O03079,C160,P081,2025-01-26,2,225.48,5,44.16
O03080,C094,P029,2025-12-24,9,2341.89,10,635.77
O03081,C105,P037,2025-03-05,6,1977.0,5,487.54
O03082,C273,P065,2025-02-08,5,972.0,5,212.55
O03083,C265,P032,2025-06-07,1,246.16,5,66.55
O03084,C235,P027,2025-04-15,7,1913.59,0,273.08
O03085,C199,P096,2025-03-01,3,1313.04,0,80.13
O03086,C174,P098,2025-08-21,2,670.92,5,188.38
O03087,C217,P073,2025-05-02,2,197.46,15,56.12
O03088,C261,P027,2025-05-08,8,2186.96,10,236.05
O03089,C130,P006,2025-11-29,1,65.37,15,8.22
O03090,C200,P008,2025-11-01,5,1261.6,10,90.25
O03091,C068,P050,2025-12-26,1,464.52,10,71.42
O03092,C238,P004,2025-08-04,2,892.42,20,66.92
O03093,C168,P003,2025-10-08,9,3925.98,15,344.31
O03094,C190,P037,2025-09-30,9,2965.5,5,633.57
O03095,C046,P062,2025-03-13,3,503.1,20,115.06
O03096,C228,P006,2025-06-12,9,588.33,20,79.95
O03097,C113,P054,2025-08-14,2,25.82,20,7.68
O03098,C041,P001,2025-12-18,8,2038.0,20,458.55
O03099,C100,P063,2025-07-02,5,1539.4,0,94.17
O03100,C199,P009,2025-03-11,10,1543.5,15,337.25
O03101,C113,P008,2025-12-16,10,2523.2,0,337.67
O03102,C108,P057,2025-10-23,5,1550.65,15,290.12
O03103,C127,P013,2025-06-18,7,329.28,5,78.93
O03104,C187,P032,2025-05-02,6,1476.96,10,288.14
O03105,C017,P066,2025-10-10,6,474.36,5,92.26
O03106,C079,P060,2025-10-10,3,593.4,0,41.78
O03107,C004,P062,2025-05-30,9,1509.3,20,398.58
O03108,C209,P074,2025-01-12,2,582.14,0,36.9
O03109,C255,P047,2025-09-29,9,1782.99,0,382.69
O03110,C096,P097,2025-01-22,4,905.48,15,176.68
O03111,C153,P032,2025-08-21,10,2461.6,5,277.48
O03112,C061,P028,2025-08-01,1,186.78,20,16.96
O03113,C204,P005,2025-12-30,8,693.84,15,156.61
O03114,C300,P006,2025-03-27,2,130.74,10,32.09
O03115,C153,P057,2025-02-08,1,310.13,5,81.74
O03116,C082,P099,2025-04-03,5,773.55,15,117.32
O03117,C263,P088,2025-03-30,3,867.03,15,177.85
O03118,C075,P033,2025-07-13,3,1177.11,20,236.84
O03119,C122,P046,2025-12-17,1,42.09,20,6.65
O03120,C021,P057,2025-12-18,10,3101.3,0,620.44
O03121,C094,P022,2025-07-18,5,2371.0,0,282.47
O03122,C187,P080,2025-02-28,1,322.73,15,36.52
O03123,C225,P046,2025-02-28,8,336.72,5,33.68
O03124,C083,P048,2025-09-18,5,1961.0,0,537.3
O03125,C039,P018,2025-08-09,10,2187.8,15,487.8
O03126,C039,P062,2025-04-30,7,1173.9,15,315.4
O03127,C143,P005,2025-11-02,10,867.3,5,100.56
O03128,C182,P047,2025-05-25,1,198.11,5,55.63
O03129,C069,P080,2025-01-24,8,2581.84,20,510.25
O03130,C088,P058,2025-11-24,5,1008.15,0,295.8
O03131,C288,P047,2025-12-03,8,1584.88,15,193.27
O03132,C216,P090,2025-07-04,3,897.57,15,96.83
O03133,C206,P086,2025-02-20,3,1115.85,10,130.55
O03134,C232,P075,2025-05-11,6,2509.92,0,216.97
O03135,C173,P093,2025-04-15,3,161.55,5,11.36
O03136,C048,P057,2025-04-26,1,310.13,5,64.08
O03137,C253,P069,2025-10-25,3,1158.9,20,320.17
O03138,C268,P080,2025-11-25,7,2259.11,0,644.15
O03139,C128,P041,2025-05-22,8,2136.96,15,412.76
O03140,C212,P055,2025-04-15,3,647.01,0,163.64
O03141,C158,P053,2025-12-24,10,4343.0,15,1171.91
O03142,C059,P045,2025-04-16,3,567.87,15,127.85
O03143,C079,P040,2025-12-29,3,1368.87,5,214.59
O03144,C027,P036,2025-07-09,8,747.84,10,96.57
O03145,C050,P003,2025-05-16,4,1744.88,10,403.16
O03146,C139,P036,2025-12-23,1,93.48,15,12.69
O03147,C191,P028,2025-05-07,8,1494.24,0,263.22
O03148,C075,P074,2025-04-28,8,2328.56,5,333.19
O03149,C010,P031,2025-09-26,6,419.4,10,86.72
O03150,C159,P075,2025-06-24,10,4183.2,5,1057.62
O03151,C141,P025,2025-11-13,2,69.54,15,10.42
O03152,C227,P034,2025-01-22,6,2336.04,0,220.27
O03153,C296,P084,2025-06-20,5,2052.9,15,204.13
O03154,C127,P003,2025-02-01,6,2617.32,0,250.4
O03155,C149,P027,2025-11-05,4,1093.48,15,63.3
O03156,C042,P012,2025-11-24,6,2718.9,0,543.14
O03157,C118,P034,2025-05-28,1,389.34,20,85.87
O03158,C183,P034,2025-11-28,4,1557.36,15,100.83
O03159,C275,P042,2025-09-18,5,2084.95,15,574.75
O03160,C236,P007,2025-09-01,9,4065.93,10,1086.81
O03161,C063,P100,2025-06-05,7,829.99,0,70.74
O03162,C249,P070,2025-12-16,4,924.04,0,274.03
O03163,C170,P041,2025-05-06,8,2136.96,20,269.22
O03164,C008,P059,2025-11-23,1,348.66,20,29.25
O03165,C036,P003,2025-02-23,2,872.44,20,115.62
O03166,C164,P069,2025-07-21,7,2704.1,15,246.72
O03167,C260,P081,2025-10-09,1,112.74,10,30.91
O03168,C234,P100,2025-03-07,1,118.57,5,33.42
O03169,C283,P021,2025-02-15,4,504.36,0,53.74
O03170,C243,P084,2025-12-24,10,4105.8,0,800.45
O03171,C234,P083,2025-04-16,5,2327.4,10,238.98
O03172,C121,P072,2025-01-09,9,247.77,0,47.98
O03173,C194,P005,2025-10-04,3,260.19,20,47.1
O03174,C272,P035,2025-02-15,7,1043.21,0,87.51
O03175,C208,P048,2025-01-24,1,392.2,10,32.43
O03176,C189,P055,2025-12-25,7,1509.69,10,79.49
O03177,C152,P048,2025-09-25,10,3922.0,5,343.64
O03178,C118,P011,2025-08-12,1,48.35,20,10.65
O03179,C028,P095,2025-01-20,10,1771.6,15,190.37
O03180,C300,P100,2025-06-04,9,1067.13,5,230.92
O03181,C280,P027,2025-07-09,9,2460.33,15,719.61
O03182,C111,P096,2025-09-25,2,875.36,5,223.4
O03183,C047,P042,2025-12-03,7,2918.93,0,547.98
O03184,C261,P098,2025-01-07,2,670.92,20,177.7
O03185,C177,P029,2025-05-13,6,1561.26,0,359.88
O03186,C212,P062,2025-11-05,3,503.1,10,71.71
O03187,C195,P019,2025-03-12,6,123.72,20,9.09
O03188,C145,P087,2025-07-14,7,1613.08,10,199.6
O03189,C270,P085,2025-09-18,5,2280.55,20,545.57
O03190,C199,P019,2025-05-19,10,206.2,20,39.13
O03191,C254,P028,2025-09-27,9,1681.02,10,161.27
O03192,C272,P100,2025-04-01,9,1067.13,5,204.78
O03193,C252,P052,2025-02-12,3,1229.13,0,302.73
O03194,C254,P036,2025-02-25,1,93.48,15,27.87
O03195,C239,P071,2025-08-29,3,867.57,5,213.94
O03196,C231,P078,2025-04-08,1,382.56,15,112.47
O03197,C159,P027,2025-09-01,8,2186.96,5,618.92
O03198,C159,P055,2025-07-13,7,1509.69,10,119.73
O03199,C091,P040,2025-02-21,9,4106.61,10,1112.3
O03200,C061,P037,2025-10-18,9,2965.5,20,326.12
O03201,C100,P088,2025-10-24,2,578.02,5,140.88
O03202,C291,P070,2025-10-18,8,1848.08,5,135.89
O03203,C113,P042,2025-01-29,4,1667.96,15,107.46
O03204,C208,P100,2025-11-20,4,474.28,20,63.38
O03205,C145,P001,2025-03-27,1,254.75,15,45.5
O03206,C178,P082,2025-11-22,7,2713.9,5,691.12
O03207,C257,P042,2025-08-22,8,3335.92,20,482.19
O03208,C250,P026,2025-05-19,6,2849.22,15,617.82
O03209,C265,P091,2025-09-16,10,3386.5,5,968.81
O03210,C189,P084,2025-11-04,7,2874.06,10,716.86
O03211,C154,P027,2025-09-11,4,1093.48,20,208.45
O03212,C133,P064,2025-09-12,3,1337.82,0,248.99
O03213,C061,P053,2025-09-21,8,3474.4,0,243.82
O03214,C180,P097,2025-07-19,6,1358.22,20,208.4
O03215,C029,P097,2025-09-10,6,1358.22,5,101.55
O03216,C226,P064,2025-06-22,4,1783.76,10,435.17
O03217,C076,P099,2025-04-26,4,618.84,15,108.93
O03218,C002,P098,2025-08-04,9,3019.14,20,441.5
O03219,C205,P008,2025-01-26,5,1261.6,5,115.93
O03220,C196,P019,2025-06-19,10,206.2,0,54.56
O03221,C273,P049,2025-05-18,4,1966.36,0,353.33
O03222,C243,P003,2025-06-08,5,2181.1,10,212.41
O03223,C201,P079,2025-04-15,10,470.4,0,86.35
O03224,C232,P063,2025-02-04,9,2770.92,20,398.23
O03225,C161,P007,2025-05-20,1,451.77,15,37.86
O03226,C165,P021,2025-01-23,9,1134.81,0,292.53
O03227,C224,P030,2025-10-17,10,2253.9,15,665.47
O03228,C114,P042,2025-04-07,8,3335.92,5,321.44
O03229,C107,P001,2025-10-29,9,2292.75,5,610.06
O03230,C226,P097,2025-11-07,3,679.11,0,144.36
O03231,C219,P036,2025-08-25,8,747.84,10,193.64
O03232,C250,P067,2025-08-11,10,2452.4,5,631.33
O03233,C167,P093,2025-06-18,6,323.1,0,90.03
O03234,C122,P015,2025-01-01,6,2201.82,15,120.39
O03235,C293,P011,2025-10-10,1,48.35,0,9.5
O03236,C032,P012,2025-10-06,7,3172.05,15,461.27
O03237,C226,P003,2025-07-22,6,2617.32,5,293.99
O03238,C165,P024,2025-02-13,7,511.35,15,39.5
O03239,C108,P092,2025-02-15,9,1209.06,10,103.45
O03240,C033,P074,2025-04-18,3,873.21,15,257.7
O03241,C002,P100,2025-11-25,5,592.85,0,133.6
O03242,C160,P035,2025-09-07,4,596.12,5,115.75
O03243,C210,P030,2025-08-18,1,225.39,5,49.81
O03244,C031,P048,2025-02-10,2,784.4,20,183.47
O03245,C155,P079,2025-05-24,3,141.12,0,27.09
O03246,C219,P047,2025-02-14,1,198.11,5,20.83
O03247,C225,P024,2025-05-08,3,219.15,5,18.07
O03248,C124,P037,2025-09-13,3,988.5,5,248.77
O03249,C063,P050,2025-09-08,10,4645.2,10,552.33
O03250,C079,P068,2025-06-21,9,3296.79,10,981.41
O03251,C225,P015,2025-06-15,7,2568.79,20,422.46
O03252,C232,P038,2025-08-14,3,92.4,0,20.98
O03253,C022,P034,2025-03-04,10,3893.4,10,286.04
O03254,C042,P006,2025-10-29,3,196.11,20,56.75
O03255,C007,P058,2025-09-20,8,1613.04,15,340.49
O03256,C228,P090,2025-01-17,3,897.57,10,194.26
O03257,C068,P078,2025-08-20,3,1147.68,10,220.53
O03258,C211,P078,2025-08-19,2,765.12,5,143.0
O03259,C032,P014,2025-04-08,8,1274.24,20,172.28
O03260,C153,P071,2025-02-21,10,2891.9,0,522.51
O03261,C279,P097,2025-12-29,6,1358.22,0,126.27
O03262,C068,P077,2025-09-24,8,3800.08,10,968.0
O03263,C250,P082,2025-03-14,4,1550.8,5,194.28
O03264,C015,P022,2025-01-23,5,2371.0,0,204.48
O03265,C098,P004,2025-03-03,8,3569.68,20,949.09
O03266,C084,P093,2025-07-23,3,161.55,10,24.35
O03267,C254,P021,2025-10-04,1,126.09,15,28.62
O03268,C213,P071,2025-07-13,9,2602.71,5,709.35
O03269,C063,P006,2025-08-24,2,130.74,20,16.86
O03270,C197,P069,2025-03-15,1,386.3,20,104.82
O03271,C159,P062,2025-06-21,6,1006.2,20,116.68
O03272,C080,P025,2025-11-18,9,312.93,0,63.6
O03273,C054,P088,2025-03-12,3,867.03,5,245.87
O03274,C204,P090,2025-06-26,6,1795.14,5,302.77
O03275,C134,P033,2025-10-04,1,392.37,15,71.34
O03276,C272,P070,2025-01-26,8,1848.08,20,527.59
O03277,C268,P033,2025-05-04,2,784.74,15,198.6
O03278,C210,P090,2025-10-23,6,1795.14,10,471.72
O03279,C272,P084,2025-04-05,3,1231.74,20,337.28
O03280,C098,P038,2025-08-14,10,308.0,15,53.73
O03281,C261,P020,2025-11-24,8,2090.24,5,381.95
O03282,C166,P074,2025-05-08,7,2037.49,15,197.8
O03283,C219,P045,2025-07-09,3,567.87,5,120.84
O03284,C246,P045,2025-09-03,5,946.45,15,56.38
O03285,C212,P001,2025-07-07,4,1019.0,20,254.4
O03286,C126,P100,2025-12-02,4,474.28,10,98.25
O03287,C092,P014,2025-04-03,9,1433.52,10,78.29
O03288,C203,P033,2025-06-20,4,1569.48,5,181.43
O03289,C175,P026,2025-12-28,6,2849.22,0,385.29
O03290,C105,P045,2025-02-04,7,1325.03,5,193.38
O03291,C004,P071,2025-05-29,1,289.19,10,18.92
O03292,C272,P090,2025-08-04,6,1795.14,15,526.35
O03293,C125,P043,2025-01-15,5,1872.0,20,105.72
O03294,C062,P096,2025-05-22,9,3939.12,20,1007.72
O03295,C219,P088,2025-01-14,4,1156.04,15,188.75
O03296,C196,P083,2025-09-23,6,2792.88,10,323.93
O03297,C290,P093,2025-04-02,8,430.8,20,26.52
O03298,C228,P005,2025-12-02,6,520.38,10,87.88
O03299,C281,P016,2025-06-12,4,119.68,0,20.34
O03300,C208,P010,2025-10-25,10,2930.1,20,598.93
O03301,C067,P079,2025-03-02,8,376.32,10,85.44
O03302,C007,P008,2025-03-03,8,2018.56,10,566.46
O03303,C077,P044,2025-10-18,5,185.5,0,50.73
O03304,C240,P011,2025-01-14,6,290.1,10,53.25
O03305,C055,P018,2025-09-01,8,1750.24,10,318.14
O03306,C198,P062,2025-01-10,4,670.8,5,102.09
O03307,C118,P070,2025-05-09,1,231.01,10,68.42
O03308,C007,P039,2025-08-16,3,1469.91,15,407.7
O03309,C046,P061,2025-01-18,6,759.18,10,172.61
O03310,C084,P091,2025-10-21,3,1015.95,15,81.26
O03311,C133,P081,2025-11-18,2,225.48,0,18.63
O03312,C083,P068,2025-04-26,6,2197.86,0,455.27
O03313,C115,P022,2025-10-11,8,3793.6,10,654.77
O03314,C257,P069,2025-09-06,9,3476.7,20,746.35
O03315,C256,P052,2025-12-08,10,4097.1,5,632.34
O03316,C208,P069,2025-04-05,4,1545.2,15,87.09
O03317,C145,P056,2025-09-20,7,1833.93,5,130.77
O03318,C168,P086,2025-05-31,6,2231.7,10,664.76
O03319,C051,P024,2025-08-04,3,219.15,5,15.9
O03320,C287,P052,2025-10-14,9,3687.39,20,1000.12
O03321,C259,P071,2025-12-16,5,1445.95,15,108.93
O03322,C269,P003,2025-12-15,5,2181.1,15,479.68
O03323,C074,P067,2025-08-29,7,1716.68,20,249.19
O03324,C182,P044,2025-11-04,3,111.3,10,16.27
O03325,C042,P005,2025-07-27,3,260.19,20,21.61
O03326,C214,P011,2025-01-02,8,386.8,0,52.61
O03327,C220,P074,2025-08-06,1,291.07,5,51.27
O03328,C122,P100,2025-10-30,3,355.71,0,25.43
O03329,C074,P074,2025-08-27,5,1455.35,15,428.85
O03330,C196,P060,2025-11-23,5,989.0,5,51.13
O03331,C194,P048,2025-01-19,2,784.4,10,160.48
O03332,C295,P019,2025-03-31,1,20.62,0,2.53
O03333,C299,P054,2025-06-30,5,64.55,0,11.77
O03334,C160,P094,2025-09-11,9,588.24,20,50.91
O03335,C164,P037,2025-05-02,1,329.5,15,98.62
O03336,C135,P055,2025-09-12,6,1294.02,10,350.78
O03337,C069,P029,2025-12-19,8,2081.68,15,516.65
O03338,C031,P072,2025-07-04,8,220.24,5,40.1
O03339,C051,P028,2025-03-15,6,1120.68,20,185.16
O03340,C300,P006,2025-06-13,1,65.37,10,6.48
O03341,C073,P082,2025-05-20,3,1163.1,10,96.74
O03342,C167,P055,2025-01-04,5,1078.35,0,307.44
O03343,C195,P008,2025-09-01,6,1513.92,20,405.07
O03344,C202,P022,2025-07-31,2,948.4,0,101.7
O03345,C233,P076,2025-03-18,1,21.06,5,3.69
O03346,C059,P076,2025-02-12,3,63.18,5,16.36
O03347,C200,P016,2025-01-19,3,89.76,20,13.05
O03348,C099,P071,2025-04-22,8,2313.52,20,513.83
O03349,C174,P035,2025-11-30,8,1192.24,20,143.95
O03350,C092,P064,2025-05-05,4,1783.76,20,428.78
O03351,C048,P015,2025-09-18,10,3669.7,20,451.36
O03352,C272,P070,2025-10-29,6,1386.06,15,279.36
O03353,C205,P086,2025-08-21,5,1859.75,0,480.38
O03354,C019,P090,2025-01-15,7,2094.33,5,524.98
O03355,C290,P080,2025-05-13,3,968.19,15,216.08
